ID,Fecha_Venta,Departamento,Ciudad,Categoría,Subcategoría,Nombre_Producto,Precio,Cantidad,Total_Venta,Tipo_Venta,Estado_Producto,Método_Pago,Cliente,Email_Cliente,Teléfono,Entrega,Opinión
478dcc3e-9181-40cd-ba79-28dbfc6f6d50,24/02/2024,Soriano,San Gregorio de Polanco,Ropa,Neumáticos,Sapiens,46369.0,4.0,185476.0,Tienda oficial,Reacondicionado,Tarjeta,Nacio Chaves Leon,veraagullo@yahoo.com,,Envío a domicilio,Excelente
c795811f-a6ff-4a12-80d5-014ef25e9c0f,24/05/2024,Salto,Sarandí Grande,Belleza,Perfumes,Dune,52065.43,4.0,208261.72,Particular,Reacondicionado,Cripto,Cintia Salvador Criado,eligiopaez@mayo-rosell.es,+34 907 590 575,Retiro en local,Regular
535cd5ea-df7f-477e-91bc-07d9d38526cb,17/07/2024,Flores,Mercedes,Alimentos,Iluminación,Pan de Campo,34113.87,4.0,136455.48,Tienda oficial,Reacondicionado,Tarjeta,Hipólito Elorza Roman,cruz42@yahoo.com,+34 703745951,Retiro en local,Mala
77c7a83f-eeb1-4046-a739-d2ee7aaba63e,19/07/2024,Soriano,Salto,Belleza,Electrodomésticos,Superman,52819.21,6.0,316915.26,Marketplace,Nuevo,Efectivo,Elvira Peiró Plana,mpatino@gmail.com,+34 692 486 088,Envío a domicilio,Regular
d3e6ab8a-1810-4d8e-9065-a824f8344a02,26/06/2025,Artigas,José Pedro Varela,Electrónica,Perfumes,Juego de Sábanas,98506.64,1.0,98506.64,Particular,Nuevo,Transferencia,Leandro Zurita-Bueno,qgoni@yahoo.com,+34672 584 585,Envío a domicilio,Mala
d48de066-8ed5-46e1-a328-14a2ad5cac6f,09/01/2025,Florida,Young,Deportes,Ciencia Ficción,Gafas de Natación,19103.78,1.0,19103.78,Marketplace,Usado,Efectivo,Benigna Valentina Gelabert Coll,albano91@hotmail.com,+34 610 575 538,Retiro en local,Regular
b492e978-80ea-4132-b0cd-e456a366b89a,05/09/2024,Florida,Maldonado,Automotriz,Juegos de Mesa,Bicicleta Fija,10659.5,1.0,10659.5,Tienda oficial,Usado,Efectivo,Alberto Piña Alberto,albinopalau@manzanares.es,+34728 627 641,Retiro en local,
9e92a798-095b-49c4-8369-3defaf15424e,09/06/2024,Cerro Largo,Baltasar Brum,Hogar,Tenis,Queso Colonia,19979.1,5.0,99895.5,Tienda oficial,Usado,Transferencia,Gala de Tomas,solsonamanolo@gmail.com,+34732 73 98 46,Envío a domicilio,Excelente
214df32a-ed4e-4f86-a7b5-0fe208b129ce,12/10/2023,Soriano,Cardona,Belleza,Infantil,Cortadora de Césped,93318.63,6.0,559911.78,Particular,Reacondicionado,Cripto,Goyo Vidal,sigfridovigil@velasco.com,+34930 17 82 86,Envío a domicilio,Mala
d0feeb83-b5f9-48a0-8a06-b7afd23599ab,07/06/2025,Treinta y Tres,Maldonado,Ropa,Vehículos,Olla a Presión,23277.81,9.0,209500.29,Marketplace,Nuevo,Transferencia,Teresita Agustí Molins,opablo@yahoo.com,+34 934735490,Envío a domicilio,Buena
4fe54e91-1122-428f-9d3d-776de755c043,27/01/2025,Canelones,San José de Mayo,Juguetes,Historia,Licuadora,80001.27,4.0,320005.08,Particular,Usado,Efectivo,María Bonet,montserratalvarez@hotmail.com,+34 747 30 37 66,Retiro en local,Regular
f8dcbb72-e8d0-4f92-83e5-2de56ff792b6,07/04/2025,Rivera,Mercedes,Juguetes,Iluminación,Queso Colonia,71510.18,3.0,214530.54,Particular,Reacondicionado,Efectivo,Claudia Guitart Abellán,guillermobotella@yahoo.com,+34729877165,Retiro en local,Mala
34b5b673-c3d1-436f-a604-94c2f0f0d4f7,28/01/2024,Tacuarembó,Trinidad,Juguetes,Aire Libre,Vajilla Completa,74977.85,8.0,599822.8,Marketplace,Usado,Cripto,Felicia Iborra Lladó,raulalcala@zamora.com,+34709 178 517,Envío a domicilio,Regular
867f7405-c387-4402-bc1d-1bef1b75a24c,02/11/2023,Flores,Paso de Carrasco,Salud,Natación,Barbie,49487.97,7.0,346415.79,Marketplace,Nuevo,Tarjeta,Herminio Sanz,araujohector@hotmail.com,+34 903 97 55 42,Retiro en local,Buena
df97aec6-ac76-437b-a0ec-e9ef496e1f45,01/03/2025,Maldonado,Paso de Carrasco,Hogar,Muebles,Cometa,13177.86,9.0,118600.74,Marketplace,Nuevo,Tarjeta,Cayetano Marcos Puente,gracianoperez@hotmail.com,+34742079698,Envío a domicilio,Regular
6ad1c756-6a71-4f1e-bcb4-83f1d65a60f4,19/06/2024,Durazno,José Pedro Varela,Libros,Cuidado Personal,Puzzle 1000 piezas,48567.06,2.0,97134.12,Tienda oficial,Usado,Cripto,Arsenio Alcalá,urbano03@yahoo.com,,Retiro en local,Regular
14dee152-511a-47a9-a3e8-61d3ef63b791,25/08/2023,Cerro Largo,Durazno,Libros,Camping,Filtro de Aceite,36277.97,5.0,181389.85,Tienda oficial,Usado,Cripto,Zoraida Armengol,encarnacion55@hotmail.com,+34739 844 581,Retiro en local,Buena
6c4f293f-c0dd-4d1a-bf40-1f2cf154d3aa,19/12/2024,Río Negro,Canelones,Salud,Bebidas,Coche a Control Remoto,54419.3,8.0,435354.4,Tienda oficial,Usado,Tarjeta,Evangelina Figueroa Quintana,silvio92@hotmail.com,+34714 075 836,Retiro en local,Buena
8de28d55-819f-4f04-9116-e6a1192471e7,15/03/2024,Río Negro,José Batlle y Ordóñez,Juguetes,Pantalones,Juego de Sábanas,41725.45,8.0,333803.6,Tienda oficial,Nuevo,Transferencia,Tiburcio Belmonte Neira,bautistadominga@cortina.es,+34 717 66 85 65,Envío a domicilio,Excelente
a074de28-6ed6-4905-933a-44a4c0aa660f,18/07/2023,Rivera,José Pedro Varela,Electrónica,Primeros Auxilios,Licuadora,99288.94,10.0,992889.4,Marketplace,Reacondicionado,Cripto,América María Carmen Francisco Borrego,marcoplana@martinez.com,+34 733715108,Envío a domicilio,Mala
ae114350-d56a-4da9-a3cc-81379de6e6a2,13/06/2024,Rivera,Trinidad,Libros,Camisetas,Perfume Mujer,17016.67,6.0,102100.02,Marketplace,Nuevo,Tarjeta,Concepción Rodriguez Nevado,vibanez@chacon.com,+34 743491998,Retiro en local,Regular
9bd165f3-e159-4bcc-9703-59be44658521,12/09/2024,Lavalleja,Maldonado,Belleza,Textiles,Desodorante,71646.97,7.0,501528.79,Tienda oficial,Usado,Tarjeta,Aitana del Ropero,yvilanova@alcazar-borja.net,+34 705 71 33 78,Retiro en local,Excelente
583ae381-99c7-43d9-ba3f-6e7277f55bff,11/06/2025,Río Negro,Rosario,Salud,Neumáticos,El Quijote,88086.96,1.0,88086.96,Marketplace,Reacondicionado,Cripto,Joan Prats Rebollo,darioferran@cabrero.es,+34732 643 569,Retiro en local,Regular
d06c5179-d73c-427d-98da-f76db5d9e029,09/05/2025,Florida,Durazno,Automotriz,Perfumes,Vajilla Completa,90647.58,10.0,906475.8,Marketplace,Reacondicionado,Cripto,Nereida Muro Miguel,carla31@alegre.com,+34 994049743,Envío a domicilio,Buena
8375ae07-dfeb-410f-be3c-c5a119069ba6,17/08/2024,Soriano,Baltasar Brum,Libros,Cuidado Personal,Pastillas de Freno,93308.32,7.0,653158.24,Marketplace,Usado,Efectivo,Poncio de Sosa,crespotamara@borras-canovas.com,+34 600 477 132,Envío a domicilio,Excelente
07386f75-583f-4f3c-80bb-ae55d930f13e,27/06/2024,San José,Las Piedras,Electrónica,Cuidado Facial,Monopoly,79350.28,9.0,714152.52,Marketplace,Nuevo,Efectivo,Benigna Ferrández Barberá,zduque@sanjuan-zurita.com,,Envío a domicilio,Excelente
8ba2c98b-c0d9-4e63-947e-096579a0abd5,14/08/2023,Canelones,Santa Rosa,Belleza,Textos Escolares,El Quijote,47020.36,4.0,188081.44,Marketplace,Nuevo,Efectivo,Lisandro Cazorla,grandefelicidad@yahoo.com,+34987 486 620,Retiro en local,Excelente
842d5494-af62-47ca-aa5d-70e0e9f337b4,07/08/2023,Maldonado,Santa Clara de Olimar,Deportes,Jardinería,Botella de Agua,39867.46,4.0,159469.84,Tienda oficial,Usado,Transferencia,Sergio Codina-Rivas,amaro89@yahoo.com,+34 746 67 88 56,Envío a domicilio,Buena
f338f37f-70d2-44f4-a502-8f93c3fbe212,20/01/2024,Montevideo,Nueva Helvecia,Salud,Natación,Cien años de soledad,63550.53,7.0,444853.71,Marketplace,Reacondicionado,Cripto,Dimas Rogelio Olivares Olivares,pcruz@serrano-segui.com,+34895479865,Envío a domicilio,Regular
0ac7aa26-3f0d-4956-9892-c8f0529cd5e3,16/10/2024,Colonia,Tacuarembó,Libros,Audio,Calzas de Running,30346.95,9.0,273122.55,Tienda oficial,Nuevo,Transferencia,Pablo Gomis-Bello,alvarezcelia@arino-luis.com,,Retiro en local,Mala
f913bda1-9bf2-4e45-a94e-944f0729fe9d,12/08/2024,Artigas,Aceguá,Hogar,Perfumes,Duraznos en Almíbar,11116.4,3.0,33349.2,Particular,Nuevo,Tarjeta,María Manuela Folch,wamaya@yahoo.com,+34 976636648,Retiro en local,Excelente
5aac570a-9d75-41ef-ab31-285f0f9f9872,01/12/2023,Rivera,Santa Clara de Olimar,Hogar,Repuestos,Auriculares Bluetooth,62401.29,7.0,436809.03,Particular,Nuevo,Cripto,Lidia Bayona Gutiérrez,reyes56@banos.es,+34726530728,Envío a domicilio,Excelente
bb6fa08b-5556-4e52-9dd3-f56596680f7c,15/11/2024,Flores,Colonia del Sacramento,Ropa,Infantil,Bufanda de Lana,25324.66,6.0,151947.96,Marketplace,Reacondicionado,Efectivo,Salud del Julián,azucenacruz@gmail.com,+34 600 96 62 32,Envío a domicilio,Excelente
f5c73a92-86be-436d-bd26-1372c01e161f,23/11/2024,Florida,José Batlle y Ordóñez,Ropa,Equipamiento,Manguera de Riego,93959.8,8.0,751678.4,Tienda oficial,Reacondicionado,Tarjeta,Georgina Serna Serrano,vsancho@peralta.com,+34 650 148 646,Retiro en local,Mala
470292ca-e5d6-4ac7-b154-7a71b9537be9,10/05/2024,Cerro Largo,Sarandí del Yi,Libros,Repuestos,Queso Colonia,42675.43,3.0,128026.29,Marketplace,Nuevo,Tarjeta,Rafa Cuenca-Lago,reynaribes@valverde.net,,Envío a domicilio,Regular
a592cb35-7941-44ea-ab38-022c5e369c13,03/09/2023,Río Negro,Fraile Muerto,Ropa,Ropa Deportiva,Superman,85275.06,3.0,255825.18,Marketplace,Usado,Efectivo,Prudencia Artigas-Recio,,+34668739209,Retiro en local,Regular
e69bb2e5-67f2-4083-b4f8-7aa8bb46aa52,06/10/2023,Treinta y Tres,Cerro Chato,Belleza,Pantalones,Multivitamínico,37875.78,5.0,189378.9,Tienda oficial,Reacondicionado,Efectivo,Alcides Pozuelo-Huguet,sandovalnatalia@alcolea-salcedo.org,+34931 733 365,Retiro en local,Excelente
eb0e9397-aead-44d5-b942-457dc963a191,16/05/2025,Río Negro,Río Branco,Alimentos,Textiles,Carolina Herrera,84656.47,4.0,338625.88,Marketplace,Usado,Cripto,Chita Estévez,blanca71@yahoo.com,+34717470361,Retiro en local,Regular
1e08f9c4-89d8-4f06-b93b-60bcc32a55ea,30/06/2025,Soriano,Rosario,Belleza,Vehículos,El Quijote,77287.02,10.0,772870.2,Particular,Usado,Cripto,Felix Sales Campos,acoca@gmail.com,+34 970 764 095,Envío a domicilio,Mala
705fa2cc-0f99-4e97-a61c-ce9b210c331a,19/12/2024,Cerro Largo,Las Piedras,Electrónica,Cuidado Facial,Carpa para 4 personas,99658.9,2.0,199317.8,Tienda oficial,Nuevo,Cripto,Ramón de Escrivá,,,Retiro en local,Regular
3c1fbb7a-fb5f-47e3-8730-f5e17b8d0f73,15/08/2024,Salto,Mercedes,Deportes,Tenis,Michelin,35243.44,7.0,246704.08,Marketplace,Usado,Transferencia,Agapito Antón-Prat,pfernandez@ribas.es,+34 958 47 07 68,Envío a domicilio,Excelente
71950ef8-1d8d-4243-82f5-8c64ace9dbe4,05/06/2024,Flores,Aceguá,Automotriz,Audio,Cien años de soledad,97154.55,1.0,97154.55,Tienda oficial,Nuevo,Tarjeta,Abigaíl Viñas Melero,cristian87@canovas-royo.com,+34731 03 81 61,Envío a domicilio,Excelente
d547bbce-7b51-4fa5-ad2d-5e61fe7df688,25/12/2023,San José,Libertad,Salud,Repuestos,Licuadora,73259.26,5.0,366296.3,Particular,Nuevo,Efectivo,Germán Terrón Arnau,gascondalila@taboada.es,+34 815 714 982,Envío a domicilio,Buena
a9e1872b-6f15-4c4a-87ea-6178a65236d1,10/01/2024,Flores,Isidoro Noblía,Salud,Frenos,Cepillo de Dientes Eléctrico,93119.78,6.0,558718.68,Particular,Reacondicionado,Cripto,Mariana María Manuela Pablo Galindo,jenaroolmo@olmedo-penalver.com,+34 747 32 33 33,Envío a domicilio,Excelente
9b37724f-45af-4daa-9b6a-38e6515243cb,13/07/2023,Montevideo,Baltasar Brum,Alimentos,Electrodomésticos,Cien años de soledad,16263.17,5.0,81315.85,Particular,Reacondicionado,Cripto,Hipólito Soria-Nieto,gallegoadrian@alcalde-lluch.com,+34 962 06 28 33,Envío a domicilio,Mala
5e67f17f-22f9-404b-a026-9957f7b8b56c,04/12/2023,Colonia,San Gregorio de Polanco,Salud,Fitness,Licuadora,23745.69,1.0,23745.69,Tienda oficial,Usado,Tarjeta,Amanda Marqués-Marcos,ramiro66@gmail.com,+34 734 76 72 37,Retiro en local,Excelente
bf16d67f-d35c-4196-b1fe-2b657d300574,06/06/2024,Río Negro,Rocha,Electrónica,Perfumes,Juego de Sábanas,48639.17,9.0,437752.53,Tienda oficial,Nuevo,Transferencia,Macarena Boada-Somoza,melania77@torrens-pulido.com,+34 737 616 027,Retiro en local,Buena
c7eee182-87da-4ecf-91cb-dd49fbdbbb11,18/03/2025,Tacuarembó,Rivera,Hogar,Conservas,Lámpara de Pie,11167.01,8.0,89336.08,Tienda oficial,Reacondicionado,Transferencia,María Fernanda Sosa-Marí,elena49@higueras-porcel.com,+34951 63 83 18,Retiro en local,Regular
4951cc8a-d585-40d0-9006-ec661cf2e6d6,27/04/2024,Durazno,Tomás Gomensoro,Alimentos,Puzzles,Sillón Reclinable,15733.51,1.0,15733.51,Particular,Reacondicionado,Efectivo,Glauco Iglesia Pedrosa,marciasaura@rivero-molina.org,+34710 83 58 75,Envío a domicilio,Excelente
bac2a2ce-6672-46a5-8f6c-21584b696a77,21/04/2025,Treinta y Tres,Libertad,Juguetes,Bebidas,Vajilla Completa,74528.56,4.0,298114.24,Tienda oficial,Reacondicionado,Cripto,Felicia Gil Ríos,,+34 822 46 26 48,Envío a domicilio,Buena
bab6abfd-66cb-46f0-b90a-56f5778dc7da,12/09/2024,Rocha,Dolores,Salud,Audio,Crema Hidratante,20524.72,2.0,41049.44,Tienda oficial,Usado,Transferencia,Ximena Marcia Campos Salas,xvallejo@codina.org,+34870 13 23 53,Retiro en local,Buena
5f58debe-9c7a-43fe-b503-e50c2aa738ce,28/05/2024,Treinta y Tres,Cardona,Belleza,Perfumes,Aspiradora Robot,57344.77,8.0,458758.16,Tienda oficial,Usado,Tarjeta,Adán Escolano Bermejo,aguilerasandra@gmail.com,+34 746 56 43 98,Envío a domicilio,Excelente
1ff6844d-df27-4e3e-b562-47e7e55219f6,15/08/2024,Montevideo,19 de Abril,Electrónica,Puzzles,Botella de Agua,68535.71,3.0,205607.13,Tienda oficial,Reacondicionado,Tarjeta,Ramona Samper-Páez,lucio58@jaen-benito.es,+34 726 875 247,Envío a domicilio,Buena
a6cbdbf1-45ac-4be8-88d0-52b9218b4955,21/02/2025,Lavalleja,Paso de Carrasco,Ropa,Infantil,Raqueta de Tenis,17837.05,5.0,89185.25,Particular,Reacondicionado,Efectivo,Imelda de Alvarado,rpuig@cuevas.com,+34 700819693,Retiro en local,Buena
23c80222-3609-4e3a-9365-4e417b1d46d0,20/12/2023,Flores,Tranqueras,Salud,Accesorios,Vestido de Fiesta,59715.57,4.0,238862.28,Particular,Reacondicionado,Efectivo,Emperatriz Amarilis Tapia Contreras,lorenaherrera@melendez-ortuno.com,+34 701022473,Envío a domicilio,Excelente
5987d036-1765-4748-adb4-96dd9582e3f0,09/11/2023,Lavalleja,Rafael Perazza,Electrónica,Ropa Deportiva,Carpa para 4 personas,45268.67,3.0,135806.01,Tienda oficial,Reacondicionado,Tarjeta,Olimpia Giménez-Baños,soteloeutimio@jimenez.com,+34 746815181,Envío a domicilio,Excelente
45d214c6-fbad-4f5a-8cb4-083c8a47f4ea,25/03/2025,Lavalleja,San Ramón,Salud,Vitaminas,Zapatillas deportivas,83694.53,6.0,502167.18,Tienda oficial,Reacondicionado,Transferencia,Leocadio Jiménez Luján,kverdugo@hotmail.com,+34 827 145 583,Envío a domicilio,Regular
1b7316b4-6e2f-44a3-839d-a806b0d56ce8,04/04/2025,Cerro Largo,Sarandí Grande,Juguetes,Vehículos,Tapado de Invierno,10835.35,6.0,65012.1,Particular,Reacondicionado,Tarjeta,Adolfo Danilo Mir Luz,oferrera@alcala-andrade.com,+34720391855,Retiro en local,Regular
7b80a68d-202a-48a1-9491-e4e00de48f6a,27/01/2025,Artigas,Aceguá,Deportes,Cuidado del Cuerpo,Carpa para 4 personas,19882.74,8.0,159061.92,Marketplace,Nuevo,Cripto,Laura Ochoa-Segarra,florentino66@hotmail.com,+34 714 62 57 67,Envío a domicilio,Regular
a58604f1-6abd-43f3-9098-53b1d8ddbda2,21/05/2024,Treinta y Tres,Juan Lacaze,Deportes,Lubricantes,Monopoly,73771.66,7.0,516401.62,Particular,Usado,Transferencia,Martin Sala,lcastells@huguet-hoyos.com,+34999012301,Retiro en local,Excelente
510c7b4d-c0fe-40bb-8f38-0939d29001a7,21/01/2025,Rivera,Rivera,Automotriz,Electrodomésticos,Botiquín,79077.79,2.0,158155.58,Particular,Usado,Transferencia,Edelmira de Gallego,lduenas@carranza.com,+34749 656 508,Retiro en local,Regular
d90a119e-8d8b-4930-9fb7-ff0fb6719110,07/03/2024,Rivera,Nueva Helvecia,Juguetes,Camping,Desodorante,84266.01,6.0,505596.06,Tienda oficial,Usado,Cripto,Constanza Buendía,,,Retiro en local,Excelente
5311bc4f-20cb-464b-bcc9-99b277c6fbe4,01/01/2025,Lavalleja,Belén,Libros,Textos Escolares,Zapatos de Cuero,99830.65,3.0,299491.95,Marketplace,Reacondicionado,Cripto,Judith Zabaleta Mateu,fcanete@hotmail.com,+34 811 31 49 03,Envío a domicilio,Excelente
ee25e0bf-1ec8-4962-acda-4d3b2bda48de,11/12/2024,Rivera,Lascano,Hogar,TV y Video,Carpa para 4 personas,76156.42,9.0,685407.78,Marketplace,Usado,Transferencia,Isaura Anguita-Cobos,evaristolanda@silva.net,+34 747 00 98 17,Envío a domicilio,Regular
0914ce68-6fc4-4620-bd2a-98e7e7566f65,20/05/2024,Montevideo,José Pedro Varela,Juguetes,Calzado,Zapatos de Cuero,60279.9,4.0,241119.6,Tienda oficial,Usado,Efectivo,Lilia Jara Dávila,pmanrique@bauza-segarra.com,+34 745 78 62 02,Envío a domicilio,Buena
5c005a73-ab39-40b8-b5e6-a89927feb972,19/08/2024,Salto,Santiago Vázquez,Alimentos,Vehículos,Zapatos de Cuero,72564.48,10.0,725644.8,Marketplace,Nuevo,Cripto,Reyes Cervera-Novoa,pcasals@sanjuan-figuerola.es,+34 921 125 750,Envío a domicilio,Excelente
939ea0ad-d364-47c7-8329-14c36c892964,10/12/2024,Rocha,Río Branco,Salud,Repuestos,Pelota de Fútbol,98423.54,8.0,787388.32,Particular,Reacondicionado,Tarjeta,Severino del Valls,peralbenigna@yahoo.com,+34 746 53 29 16,Retiro en local,Excelente
551808d4-7825-4ee9-8e02-af4c73b0452f,11/08/2024,Canelones,Artigas,Juguetes,Abrigos,Labial Rojo,13383.66,1.0,13383.66,Particular,Nuevo,Cripto,Jesusa Planas-Bonet,,+34 671 66 98 12,Envío a domicilio,Excelente
fef4522d-87cd-4a9a-96ad-568c1029b71b,03/11/2023,Rocha,Durazno,Hogar,Primeros Auxilios,Calzas de Running,85282.97,9.0,767546.73,Tienda oficial,Reacondicionado,Efectivo,Cipriano Castañeda-Correa,purificacion02@cid-costa.net,+34716 938 869,Retiro en local,Mala
1f4a430f-a309-4f63-89f1-146e605c3eb6,02/12/2024,Maldonado,Florida,Ropa,Electrodomésticos,Tapado de Invierno,17241.12,1.0,17241.12,Tienda oficial,Reacondicionado,,Eulalia Galvez,aminguez@pi.com,+34720737436,Retiro en local,Buena
08e895de-ecbb-4625-82bc-4c41db98f560,12/07/2024,Río Negro,Treinta y Tres,Salud,Primeros Auxilios,Raqueta de Tenis,35013.11,1.0,35013.11,Marketplace,Nuevo,Tarjeta,Valentina Contreras Peinado,mateoalejandra@miranda-chaparro.com,+34 717 772 170,Envío a domicilio,Mala
f71357bf-bfe1-4bb4-a1ca-777147d24370,31/10/2024,Flores,Trinidad,Belleza,Cocina,Licuadora,21338.31,7.0,149368.17,Particular,Reacondicionado,Tarjeta,Eutropio Barreda Bermúdez,lazaroalamo@mir.org,+34737 04 22 82,Envío a domicilio,
43362f0f-a381-4e4d-85a3-ca1558406627,31/10/2024,Durazno,19 de Abril,Juguetes,Muebles,Michelin,13393.0,7.0,93751.0,Tienda oficial,Usado,Transferencia,Manuel Pinto-Pedraza,,+34702059739,Retiro en local,Excelente
b0067787-6235-4806-9eba-597ce560df0d,06/08/2023,Soriano,Cardona,Belleza,Iluminación,Monopoly,63600.98,4.0,254403.92,Marketplace,Nuevo,Tarjeta,Pili Ibáñez,vvinas@minguez.net,+34714686065,Envío a domicilio,Buena
0e29da75-cb1d-408f-b2de-fbf3ac0c6eb7,20/05/2025,Maldonado,Maldonado,Hogar,Camping,Cortadora de Césped,42800.13,6.0,256800.78,Particular,Nuevo,Tarjeta,Chita Neira Vilar,oterovirgilio@gmail.com,+34 732 79 56 51,Retiro en local,Buena
ddfe54d5-05bf-4691-9ab4-3b153310a660,17/07/2024,Artigas,Santa Clara de Olimar,Deportes,Ciencia Ficción,Bicicleta Fija,69511.49,1.0,69511.49,Marketplace,Usado,Efectivo,Socorro Tamara Navas Múgica,miguelasierra@canals.es,+34 965 332 009,Retiro en local,Excelente
c78a3dce-b0fa-4026-a475-71526397cadc,11/08/2024,Maldonado,Salto,Electrónica,Lácteos,Botiquín,94031.34,10.0,940313.4,Particular,Nuevo,Efectivo,Amalia Morcillo,amarilis70@chico.es,+34 743701538,Envío a domicilio,Buena
b0206f84-8096-444b-9cc3-c9cc1d80e02b,06/04/2024,Río Negro,Baltasar Brum,Hogar,Muebles,Refresco Cola,22598.5,10.0,225985.0,Marketplace,Nuevo,Efectivo,Eva Guillén Delgado,patriciomugica@olmedo.com,+34 629 551 928,Envío a domicilio,Mala
17995de2-ea22-4e22-b822-447a4ea70150,20/03/2024,Florida,Constitución,Libros,Jardinería,Cometa,83873.53,10.0,838735.3,Marketplace,Reacondicionado,Transferencia,Rufina Esteve-Tena,lbas@yahoo.com,+34732 50 45 49,Envío a domicilio,Excelente
58681610-480d-420d-af0e-eaaa48efbfe9,13/01/2025,Artigas,Florida,Belleza,Pantalones,Dune,92232.52,8.0,737860.16,Marketplace,Nuevo,Efectivo,Carmelita Roman Rodrigo,casanovafebe@hotmail.com,+34874 730 512,Retiro en local,Mala
12650357-840f-47a8-ac93-5a68215e7725,28/12/2023,San José,19 de Abril,Hogar,Figuras de acción,Remera Algodón,40910.85,6.0,245465.1,Particular,Nuevo,Efectivo,Anna Azcona,botellamanuel@yahoo.com,+34 609 206 207,Envío a domicilio,Regular
bebbb59c-bbe9-4901-a82d-be2d1af4b1c8,08/12/2024,Río Negro,Aceguá,Deportes,Vestidos,Olla a Presión,91121.22,2.0,182242.44,Marketplace,Nuevo,Transferencia,Marita Becerra Anglada,,+34 724 501 635,Envío a domicilio,Mala
bfef7f03-dcdd-41a8-9dff-8de89dbe3556,16/04/2025,Canelones,Tomás Gomensoro,Juguetes,Repuestos,Cepillo de Dientes Eléctrico,91399.75,10.0,913997.5,Marketplace,Nuevo,Cripto,Remedios Quintero Zorrilla,morena20@hotmail.com,+34647563108,Envío a domicilio,Mala
6018b7fd-9d67-440d-9ac2-720bb81f6b45,17/01/2025,Rivera,Sarandí Grande,Automotriz,Perfumes,Cometa,45558.15,1.0,45558.15,Particular,Usado,Cripto,Plinio Bermudez Artigas,josefinaandres@yahoo.com,+34 702 23 29 70,Retiro en local,Regular
7599fe39-c421-4b34-badd-120012b30935,20/12/2024,Salto,Cardona,Juguetes,Audio,Sillón Reclinable,39512.71,7.0,276588.97,Marketplace,Reacondicionado,Efectivo,Viviana Lina Madrid Donoso,guillenurbano@valcarcel.com,+34734128244,Retiro en local,Regular
fdf323f2-1488-45fc-bf7e-9fe74a326e88,21/07/2023,San José,Colonia del Sacramento,Libros,Camisetas,Queso Colonia,61126.79,10.0,611267.9,Marketplace,Reacondicionado,Tarjeta,Reyna de Gutierrez,efraingalvan@hotmail.com,+34 731 383 076,Retiro en local,Mala
5839303d-c3c3-439c-b524-fff56098765e,18/06/2025,Montevideo,Fray Bentos,Juguetes,Pantalones,Zapatillas deportivas,33059.72,5.0,165298.6,Marketplace,Reacondicionado,Cripto,Adelardo Acevedo Mateos,clemente36@vilaplana-fabregas.net,+34734 592 197,Retiro en local,Regular
672a7616-ea5f-4bd7-a4b5-98f5bafa30a1,18/07/2023,Salto,Tranqueras,Electrónica,Novelas,Licuadora,27222.5,5.0,136112.5,Marketplace,Reacondicionado,Cripto,Teófilo Roda,valerocaballero@gmail.com,+34 745 12 58 91,Envío a domicilio,Mala
f2cb93e0-cae3-4372-8acd-798777490f8d,02/06/2024,Rocha,Atlántida,Juguetes,Abrigos,Juego de Sábanas,45603.47,8.0,364827.76,Particular,Usado,Cripto,Reina Olivera,florina98@yahoo.com,+34729 75 23 35,Envío a domicilio,Regular
6fa2de43-14d4-4251-ac6f-8e6b68f20f70,22/05/2024,Flores,Río Branco,Automotriz,Cocina,Refresco Cola,82111.7,1.0,82111.7,Marketplace,Usado,Tarjeta,Dorita Ripoll Poza,ferrandomamen@yahoo.com,+34 737255099,Envío a domicilio,Buena
1ee469fe-ed20-43b2-a07e-09525003f32a,03/11/2024,Florida,Durazno,Alimentos,Conservas,Jeans,10995.16,2.0,21990.32,Particular,Nuevo,Tarjeta,Cebrián Riera Benitez,raimundo80@gmail.com,+34 718 22 91 89,Envío a domicilio,Buena
d828af48-8322-4bee-8d72-de87b8c361b2,02/12/2023,Maldonado,Durazno,Libros,Jardín,Cepillo de Dientes Eléctrico,17187.6,7.0,120313.2,Particular,Reacondicionado,Tarjeta,Edu Niño Araujo,alsinaasuncion@hotmail.com,+34712 472 516,Retiro en local,Excelente
851bed02-9c7b-4e39-a3b4-441f44a22433,15/12/2024,Rocha,Rafael Perazza,Alimentos,Cocina,Barbie,66734.08,9.0,600606.72,Tienda oficial,Usado,Tarjeta,Georgina Galiano Pelayo,wsaenz@badia-asenjo.net,+34 742 492 586,Retiro en local,Buena
29617ef3-8ba6-4bd7-8542-03f03ac7e83f,15/12/2024,San José,Cerro Chato,Hogar,Conservas,El Quijote,10716.22,10.0,107162.2,Tienda oficial,Reacondicionado,Tarjeta,Asdrubal Lerma,domenechmarisela@hotmail.com,+34 726 681 194,Envío a domicilio,Mala
fe8dcc9b-66df-45d3-9ca9-f12c200b4c82,01/02/2025,Florida,Castillos,Belleza,Perfumes,El Principito,16209.93,8.0,129679.44,Tienda oficial,Usado,Tarjeta,Nacio Guerra,arreguijose-antonio@hotmail.com,+34802 79 35 26,Retiro en local,Buena
